run_id,master_seed,derived_seed,fluids,fractions,COP,VHC,W_comp,pareto_rank,crowding_distance
10,123456789,1311302439,R1234ZEZ&R141B&R21&R245FA&RE245FA2,0.040000;0.040000;0.760000;0.080000;0.080000,4.98272308083,5617114.66696,100346.736491,0,inf
10,123456789,1311302439,R123&R1234ZEZ&R142B&R21&R245FA,0.020000;0.120000;0.020000;0.540000;0.300000,4.84349655303,5778399.26189,103231.207977,0,0.986705488443
10,123456789,1311302439,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.060000;0.120000;0.380000;0.300000;0.140000,4.51360051156,6119269.48314,110776.307899,0,0.627593664994
10,123456789,1311302439,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.060000;0.080000;0.480000;0.220000;0.160000,4.42516375619,6159151.24225,112990.16885,0,0.521208726761
10,123456789,1311302439,R1233ZDE&R1234ZEZ&R141B&R142B&R21,0.040000;0.080000;0.060000;0.360000;0.460000,4.60078265645,6101275.23026,108677.161548,0,0.402992696802
10,123456789,1311302439,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.120000;0.060000;0.220000;0.500000;0.100000,4.7256172888,5986126.45332,105806.282956,0,0.473726131831
10,123456789,1311302439,R123&R1233ZDE&R1234ZEZ&R142B&R21,0.080000;0.100000;0.080000;0.200000;0.540000,4.74229586544,5804848.57392,105434.163997,0,0.562608548675
10,123456789,1311302439,R1224YDZ&R1233ZDE&R1234ZEZ&R142B&R21,0.120000;0.080000;0.060000;0.320000;0.420000,4.61445183116,6004940.43095,108355.232278,0,0.444198818703
10,123456789,1311302439,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.080000;0.080000;0.300000;0.380000;0.160000,4.60530001736,6041694.29901,108570.559598,0,0.199666362699
11,123456789,3553816658,R123&R141B&R245CA&R245FA&R365MFC,0.060000;0.760000;0.080000;0.080000;0.020000,5.09887910389,3375466.98266,98060.7678301,0,0.117046866032
11,123456789,3553816658,R123&R141B&R245CA&R245FA&R365MFC,0.080000;0.680000;0.100000;0.100000;0.040000,5.03983003849,3415743.62437,99209.6948074,0,0.818610128366
11,123456789,3553816658,R123&R141B&R245CA&R245FA&R365MFC,0.060000;0.700000;0.100000;0.100000;0.040000,5.0500149986,3405394.37611,99009.6069296,0,0.0317908044638
11,123456789,3553816658,R1234ZEZ&R142B&R21&R365MFC&RE347MCCHFE7000,0.140000;0.660000;0.160000;0.020000;0.020000,4.25109543457,6289785.04588,117616.743189,0,inf
11,123456789,3553816658,R123&R141B&R245CA&R245FA&R365MFC,0.080000;0.700000;0.080000;0.100000;0.040000,5.05274523026,3404340.05141,98956.1074653,0,0.0309268689653
11,123456789,3553816658,R123&R141B&R245CA&R245FA&R365MFC,0.060000;0.700000;0.120000;0.080000;0.040000,5.06249964073,3393641.24504,98765.4391078,0,0.0307335622281
11,123456789,3553816658,R1233ZDE&R1234ZEZ&R1336MZZZ&R142B&R21,0.040000;0.240000;0.020000;0.140000;0.560000,4.78136143863,5960417.49263,104572.726078,0,0.0856800796952
11,123456789,3553816658,R1233ZDE&R1234ZEZ&R21&R245FA&RE245FA2,0.080000;0.060000;0.760000;0.040000;0.060000,5.03211427162,5729214.49445,99361.8135463,0,1.40280155154
11,123456789,3553816658,R123&R141B&R245CA&R245FA&R365MFC,0.080000;0.700000;0.100000;0.080000;0.040000,5.06516506655,3392706.41567,98713.4660827,0,0.0843790450842
11,123456789,3553816658,R123&R141B&R245CA&R365MFC&RE245FA2,0.080000;0.680000;0.100000;0.040000;0.100000,5.10667311303,3309819.21376,97911.1035567,0,inf
11,123456789,3553816658,R1233ZDE&R142B&R21&R245FA&RE245FA2,0.080000;0.200000;0.600000;0.060000;0.060000,4.78574997315,5914569.04974,104476.832849,0,0.635103561087
11,123456789,3553816658,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.080000;0.100000;0.420000;0.340000;0.060000,4.53508582773,6236437.65213,110251.496662,0,1.19485464986
11,123456789,3553816658,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.100000;0.100000;0.180000;0.520000;0.100000,4.75713713788,5975205.67112,105105.231468,0,0.124184922543
11,123456789,3553816658,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.080000;0.080000;0.260000;0.520000;0.060000,4.72209008137,6143700.66138,105885.315905,0,0.544467488391
11,123456789,3553816658,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.100000;0.080000;0.220000;0.520000;0.080000,4.73896368238,6041332.31045,105508.299601,0,0.137092486184
12,123456789,2208986090,R123&R1233ZDE&R141B&R21&R365MFC,0.140000;0.060000;0.660000;0.040000;0.100000,5.07798337037,3385204.58802,98464.2846445,0,inf
12,123456789,2208986090,R123&R1234ZEZ&R141B&R21&R245CA,0.020000;0.060000;0.100000;0.800000;0.020000,5.02329251563,5564477.07665,99536.3097896,0,1.22475961128
12,123456789,2208986090,R123&R1234ZEZ&R21&R245CA&R245FA,0.040000;0.160000;0.680000;0.040000;0.080000,4.97896450327,5802040.99053,100422.487381,0,1.61024934905
12,123456789,2208986090,R123&R1233ZDE&R141B&R21&R365MFC,0.140000;0.080000;0.660000;0.060000;0.060000,5.06318040106,3450199.7211,98752.1597879,0,1.29940310008
12,123456789,2208986090,R1224YDZ&R1234ZEZ&R142B&R21&R245CA,0.060000;0.020000;0.200000;0.700000;0.020000,4.87331094884,6204597.71723,102599.650474,0,inf
12,123456789,2208986090,R1224YDZ&R1233ZDE&R1234ZEZ&R21&R245CA,0.080000;0.080000;0.080000;0.700000;0.060000,5.01869610297,5693734.60841,99627.4709091,0,0.515133375308
13,123456789,4054623901,R1233ZDE&R1234ZEZ&R142B&R21&RE245FA2,0.080000;0.040000;0.460000;0.400000;0.020000,4.56389033441,6309660.6791,109555.65611,0,0.423174387575
13,123456789,4054623901,R1233ZDE&R1234ZEZ&R142B&R21&RE245FA2,0.060000;0.080000;0.480000;0.360000;0.020000,4.52630853296,6345020.9973,110465.293375,0,inf
13,123456789,4054623901,R1224YDZ&R142B&R21&R245CA&RE245FA2,0.140000;0.020000;0.720000;0.100000;0.020000,5.00469033653,5669853.88665,99906.281184,0,0.151659281376
13,123456789,4054623901,R142B&R21&R245CA&R245FA&RE245FA2,0.080000;0.640000;0.100000;0.160000;0.020000,4.88548463207,5834459.36159,102343.991979,0,0.538585088433
13,123456789,4054623901,R1233ZDE&R1234ZEZ&R142B&R21&RE245FA2,0.080000;0.100000;0.040000;0.720000;0.060000,4.97590437563,5770269.01631,100484.24613,0,0.409669622353
13,123456789,4054623901,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.040000;0.100000;0.280000;0.420000;0.160000,4.64166797947,6112380.97902,107719.89772,0,0.0631063917054
13,123456789,4054623901,R1233ZDE&R1234ZEZ&R142B&R21&RE245FA2,0.060000;0.120000;0.320000;0.460000;0.040000,4.63311012955,6112964.13956,107918.867892,0,0.317101921662
13,123456789,4054623901,R1233ZDE&R1234ZEZ&R142B&R21&R245CA,0.020000;0.040000;0.200000;0.620000;0.120000,4.82696950592,6039151.53052,103584.661015,0,0.808017424809
13,123456789,4054623901,R123&R1234ZEZ&R1336MZZZ&R141B&R245CA,0.120000;0.180000;0.120000;0.440000;0.140000,5.19426070589,3583105.70842,96260.0894162,0,inf
13,123456789,4054623901,R1233ZDE&R1234ZEZ&R21&R245CA&RE245FA2,0.040000;0.060000;0.700000;0.160000;0.040000,5.00633294533,5595965.02042,99873.5013153,0,1.29603217356
13,123456789,4054623901,R1234ZEZ&R142B&R21&R245CA&RE245FA2,0.080000;0.320000;0.460000;0.120000;0.020000,4.64677721126,6056895.7163,107601.457369,0,0.59503853533
14,123456789,331635868,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.040000;0.080000;0.280000;0.480000;0.120000,4.68790181441,6186973.62347,106657.52394,0,0.152115780648
14,123456789,331635868,R1224YDZ&R1234ZEZ&R142B&R21&RE245FA2,0.040000;0.040000;0.560000;0.340000;0.020000,4.49983413026,6495577.33292,111115.206811,0,0.823974173397
14,123456789,331635868,R123&R1234ZEZ&R142B&R21&R245FA,0.040000;0.140000;0.300000;0.500000;0.020000,4.67716771316,6223141.70224,106902.302989,0,0.328148310339
14,123456789,331635868,R123&R1234ZEZ&R142B&R21&R245FA,0.080000;0.200000;0.040000;0.660000;0.020000,4.92900569575,5801638.06071,101440.337233,0,0.781446056106
14,123456789,331635868,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.060000;0.160000;0.100000;0.600000;0.080000,4.851495798,5998439.84184,103060.998261,0,0.823732850618
14,123456789,331635868,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.060000;0.060000;0.360000;0.440000;0.080000,4.62804094799,6276663.99312,108037.073487,0,0.496112184952
14,123456789,331635868,R1224YDZ&R1233ZDE&R142B&R21&R245FA,0.080000;0.040000;0.220000;0.600000;0.060000,4.79316731543,6090384.08859,104315.156784,0,0.554210989905
14,123456789,331635868,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.080000;0.100000;0.220000;0.520000;0.080000,4.73088671598,6098530.70398,105688.432215,0,0.328406478918
14,123456789,331635868,R1224YDZ&R1234ZEZ&R21&R245FA&RE245FA2,0.040000;0.080000;0.720000;0.080000;0.080000,4.97908653063,5716513.09196,100420.026228,0,inf
14,123456789,331635868,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.060000;0.100000;0.240000;0.520000;0.080000,4.72483131639,6157975.8934,105823.883758,0,0.192140814992
14,123456789,331635868,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.060000;0.100000;0.260000;0.500000;0.080000,4.70241370949,6173066.88957,106328.373233,0,0.170136985104
14,123456789,331635868,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.040000;0.060000;0.620000;0.260000;0.020000,4.43721383489,6569214.63342,112683.32305,0,inf
14,123456789,331635868,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.020000;0.060000;0.420000;0.420000;0.080000,4.60438109593,6414133.65792,108592.227616,0,0.7443324003
15,123456789,4142963621,R123&R1336MZZZ&R141B&R21&RE245FA2,0.100000;0.060000;0.660000;0.140000;0.040000,5.02033098513,3528605.62923,99595.0269975,0,0.175549502833
15,123456789,4142963621,R123&R1336MZZZ&R141B&R21&RE245FA2,0.100000;0.080000;0.620000;0.140000;0.060000,4.99823897072,3529843.44176,100035.232995,0,0.084688488591
15,123456789,4142963621,R1224YDZ&R1233ZDE&R1234ZEZ&R21&R245FA,0.120000;0.180000;0.020000;0.640000;0.040000,4.97740633434,5532808.84889,100453.924477,0,0.143476692481
15,123456789,4142963621,R123&R1336MZZZ&R141B&R21&RE245FA2,0.120000;0.080000;0.600000;0.140000;0.060000,4.99352296421,3538700.04694,100129.708741,0,0.635900504222
15,123456789,4142963621,R123&R1234ZEZ&R21&R245FA&RE245FA2,0.120000;0.040000;0.720000;0.040000;0.080000,4.98455259201,5452285.48759,100309.905607,0,0.665520648978
15,123456789,4142963621,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.140000;0.080000;0.160000;0.580000;0.040000,4.79919122312,5976520.85762,104184.221206,0,0.127577255787
15,123456789,4142963621,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.120000;0.060000;0.220000;0.540000;0.060000,4.74314672184,6061883.1651,105415.250533,0,0.20059520891
15,123456789,4142963621,R1224YDZ&R1234ZEZ&R21&R245FA&RE245FA2,0.140000;0.040000;0.680000;0.080000;0.060000,4.9560517122,5633984.06392,100886.760073,0,0.203643226857
15,123456789,4142963621,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.140000;0.080000;0.060000;0.620000;0.100000,4.88340792566,5844406.9072,102387.514541,0,0.250719523744
15,123456789,4142963621,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.100000;0.080000;0.220000;0.520000;0.080000,4.72957174328,6070062.41484,105717.816991,0,0.377996340514
15,123456789,4142963621,R1336MZZZ&R141B&R245CA&R245FA&R365MFC,0.140000;0.620000;0.040000;0.020000;0.180000,5.03329081927,3215874.58193,99338.587408,0,inf
15,123456789,4142963621,R1234ZEZ&R142B&R21&R245FA&RE245FA2,0.060000;0.120000;0.640000;0.100000;0.080000,4.83741538079,5877337.76469,103360.981152,0,0.147889007975
15,123456789,4142963621,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.100000;0.080000;0.160000;0.560000;0.100000,4.78590290004,6003607.89371,104473.494436,0,0.20502351544
15,123456789,4142963621,R1234ZEZ&R142B&R21&R245CA&R245FA,0.100000;0.120000;0.560000;0.100000;0.120000,4.81599323925,5899252.87818,103820.743751,0,0.0897353819509
15,123456789,4142963621,R1224YDZ&R1234ZEZ&R142B&R21&R245CA,0.060000;0.080000;0.600000;0.240000;0.020000,4.41341103398,6451573.01413,113291.05677,0,inf
15,123456789,4142963621,R1234ZEZ&R142B&R21&R245FA&RE245FA2,0.060000;0.100000;0.660000;0.100000;0.080000,4.86344457592,5862240.58879,102807.792336,0,0.15414346937
15,123456789,4142963621,R123&R1336MZZZ&R141B&R245CA&R365MFC,0.140000;0.140000;0.540000;0.060000;0.120000,5.03020999694,3276151.64566,99399.4287126,0,0.135936770203
15,123456789,4142963621,R1234ZEZ&R142B&R21&R245CA&R245FA,0.100000;0.320000;0.400000;0.040000;0.140000,4.61263345506,6151231.12511,108397.947695,0,0.142896757251
15,123456789,4142963621,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.160000;0.060000;0.120000;0.580000;0.080000,4.81829568368,5881686.06321,103771.132538,0,0.0742835172196
15,123456789,4142963621,R1224YDZ&R1234ZEZ&R21&R245FA&RE245FA2,0.080000;0.120000;0.640000;0.100000;0.060000,4.92531371313,5673427.89723,101516.37624,0,0.289783706455
15,123456789,4142963621,R1224YDZ&R1234ZEZ&R142B&R21&R245CA,0.100000;0.100000;0.320000;0.440000;0.040000,4.63207322418,6118961.95168,107943.025898,0,0.373304478552
15,123456789,4142963621,R1234ZEZ&R142B&R21&R245CA&R245FA,0.080000;0.520000;0.300000;0.040000;0.060000,4.48655511488,6404194.57255,111444.078407,0,0.352315967467
15,123456789,4142963621,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.100000;0.080000;0.320000;0.420000;0.080000,4.61746955601,6138369.50426,108284.417241,0,0.032517678862
15,123456789,4142963621,R1224YDZ&R1234ZEZ&R142B&R21&R245CA,0.060000;0.080000;0.480000;0.320000;0.060000,4.50020299654,6271339.07183,111106.099077,0,0.376909283295
15,123456789,4142963621,R1234ZEZ&R142B&R21&R245CA&R245FA,0.080000;0.380000;0.380000;0.060000;0.100000,4.58063475548,6206530.20636,109155.177544,0,0.412592609562
15,123456789,4142963621,R1234ZEZ&R142B&R21&R245FA&RE245FA2,0.060000;0.340000;0.460000;0.080000;0.060000,4.62087432719,6133861.97974,108204.630682,0,0.0540249863925
16,123456789,1273073241,R1233ZDE&R1234ZEZ&R21&R365MFC&RE245FA2,0.040000;0.120000;0.760000;0.020000;0.060000,5.00637126727,5680161.22216,99872.7368202,0,inf
16,123456789,1273073241,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.060000;0.100000;0.260000;0.500000;0.080000,4.70772404431,6155939.33668,106208.434329,0,0.630673590253
16,123456789,1273073241,R1233ZDE&R142B&R21&R245CA&R245FA,0.080000;0.140000;0.620000;0.040000;0.120000,4.85321194206,5951250.35632,103024.554866,0,0.825308386297
16,123456789,1273073241,R1233ZDE&R1234ZEZ&R142B&R21&RE245FA2,0.040000;0.140000;0.180000;0.620000;0.020000,4.81892141643,6111785.91201,103757.657947,0,0.452442486557
16,123456789,1273073241,R1233ZDE&R1234ZEZ&R142B&R21&RE245FA2,0.020000;0.180000;0.180000;0.600000;0.020000,4.80402204261,6132637.00439,104079.455832,0,0.488508808102
16,123456789,1273073241,R1233ZDE&R1234ZEZ&R21&R245FA&RE245FA2,0.040000;0.180000;0.580000;0.160000;0.040000,4.89161055983,5702835.76187,102215.82317,0,0.504140498478
16,123456789,1273073241,R1224YDZ&R1233ZDE&R1234ZEZ&R21&R245FA,0.080000;0.040000;0.160000;0.560000;0.160000,4.88442681978,5718488.27951,102366.15645,0,0.509557874079
16,123456789,1273073241,R1224YDZ&R1233ZDE&R1234ZEZ&R142B&R21,0.040000;0.040000;0.140000;0.300000;0.480000,4.67049651519,6213620.47585,107054.999051,0,1.06622119854
16,123456789,1273073241,R1224YDZ&R1233ZDE&R1234ZEZ&R142B&R21,0.040000;0.060000;0.100000;0.480000;0.320000,4.49853265218,6319638.99076,111147.353739,0,0.952947518269
16,123456789,1273073241,R1224YDZ&R1233ZDE&R142B&R21&RE245FA2,0.040000;0.060000;0.560000;0.320000;0.020000,4.48381165423,6357788.74677,111512.266473,0,inf
17,123456789,3294303793,R141B&R21&R245FA&RE245FA2&RE347MCCHFE7000,0.900000;0.020000;0.020000;0.020000;0.040000,5.18309943108,3252454.88975,96467.3756791,0,inf
17,123456789,3294303793,R123&R142B&R21&R245FA&RE245FA2,0.060000;0.700000;0.140000;0.080000;0.020000,4.30343125004,6273148.152,116186.357106,0,inf
17,123456789,3294303793,R1234ZEZ&R21&R245CA&R245FA&RE245FA2,0.160000;0.660000;0.100000;0.040000;0.040000,4.96334388513,5699125.75876,100738.536674,0,1.23344219042
17,123456789,3294303793,R123&R1233ZDE&R141B&R21&R245FA,0.160000;0.140000;0.580000;0.060000;0.060000,4.96567875008,3607737.45953,100691.169358,0,0.761578140367
17,123456789,3294303793,R123&R1233ZDE&R141B&R21&R245FA,0.160000;0.060000;0.680000;0.060000;0.040000,5.04817443204,3500859.17359,99045.7058748,0,0.0937335267354
17,123456789,3294303793,R123&R141B&R21&R245CA&RE245FA2,0.160000;0.660000;0.060000;0.060000;0.060000,5.06793247945,3440232.49231,98659.5622628,0,0.0838069324729
17,123456789,3294303793,R1234ZEZ&R142B&R21&R245FA&RE245FA2,0.120000;0.480000;0.300000;0.060000;0.040000,4.46362575244,6271923.37932,112016.559571,0,0.494407422189
17,123456789,3294303793,R1234ZEZ&R142B&R21&R245FA&RE245FA2,0.140000;0.220000;0.520000;0.060000;0.060000,4.70694727989,6012697.9583,106225.961386,0,0.146995353539
17,123456789,3294303793,R1234ZEZ&R142B&R21&R245CA&R245FA,0.160000;0.260000;0.460000;0.040000;0.080000,4.67682984539,6147089.29386,106910.025921,0,0.468552738907
17,123456789,3294303793,R123&R1234ZEZ&R142B&R21&R245FA,0.080000;0.060000;0.480000;0.340000;0.040000,4.49865990944,6222482.70029,111144.209624,0,0.542660457412
17,123456789,3294303793,R1234ZEZ&R142B&R21&R245FA&RE245FA2,0.140000;0.200000;0.540000;0.060000;0.060000,4.73118740728,5998360.67938,105681.715172,0,0.137526984546
17,123456789,3294303793,R142B&R21&R245CA&R245FA&RE245FA2,0.220000;0.560000;0.100000;0.060000;0.060000,4.74762741985,5876393.45824,105315.762124,0,0.613656591941
17,123456789,3294303793,R123&R141B&R21&R245FA&RE245FA2,0.100000;0.800000;0.040000;0.020000;0.040000,5.14176847998,3361008.15652,97242.8070122,0,0.199847447371
17,123456789,3294303793,R123&R141B&R21&R245CA&RE245FA2,0.100000;0.640000;0.120000;0.100000;0.040000,5.00494485397,3553992.89399,99901.2006303,0,0.0810576537988
17,123456789,3294303793,R123&R141B&R21&R245CA&R245FA,0.140000;0.760000;0.040000;0.020000;0.040000,5.11250718706,3409681.10029,97799.3735179,0,0.133966286071
17,123456789,3294303793,R123&R1233ZDE&R141B&R21&R245CA,0.140000;0.140000;0.620000;0.060000;0.040000,5.02381675348,3547196.05679,99525.9231248,0,0.110117287897
17,123456789,3294303793,R141B&R21&R245CA&R245FA&RE245FA2,0.740000;0.060000;0.120000;0.040000;0.040000,5.05128949375,3441314.25787,98984.6257314,0,0.0621135790748
17,123456789,3294303793,R123&R141B&R21&R245FA&RE245FA2,0.180000;0.700000;0.040000;0.040000;0.040000,5.08710976031,3417932.05931,98287.6374913,0,0.104408588944
17,123456789,3294303793,R1234ZEZ&R142B&R21&R245FA&RE245FA2,0.140000;0.260000;0.500000;0.060000;0.040000,4.68533104178,6126476.31767,106716.045364,0,0.113418159101
17,123456789,3294303793,R123&R141B&R21&R245FA&RE245FA2,0.120000;0.660000;0.120000;0.060000;0.040000,4.9900560765,3572966.77286,100199.274785,0,0.102490868677
18,123456789,371256677,R123&R142B&R21&R245FA&RE245FA2,0.040000;0.040000;0.660000;0.140000;0.120000,4.88510616394,5551812.71014,102351.920965,0,0.477458927642
18,123456789,371256677,R1233ZDE&R142B&R21&R245FA&R365MFC,0.040000;0.060000;0.660000;0.200000;0.040000,4.84957933985,5720256.92222,103101.725936,0,0.436448513787
18,123456789,371256677,R1224YDZ&R123&R142B&R21&R245FA,0.100000;0.040000;0.140000;0.560000;0.160000,4.78808846459,5845139.27399,104425.806603,0,0.309759284152
18,123456789,371256677,R123&R1336MZZZ&R141B&R245CA&RE245FA2,0.120000;0.100000;0.560000;0.160000;0.060000,5.03112365557,3368620.41221,99381.3776464,0,inf
18,123456789,371256677,R142B&R21&R245CA&R245FA&RE245FA2,0.180000;0.560000;0.100000;0.140000;0.020000,4.78002537654,5918522.92897,104601.955139,0,0.408873859984
18,123456789,371256677,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.040000;0.140000;0.320000;0.360000;0.140000,4.57884414064,6123193.38578,109197.864055,0,0.377865515808
18,123456789,371256677,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.060000;0.120000;0.420000;0.280000;0.120000,4.48617574856,6169698.24396,111453.502498,0,0.435566309161
18,123456789,371256677,R1224YDZ&R1233ZDE&R1234ZEZ&R142B&R21,0.100000;0.080000;0.040000;0.380000;0.400000,4.58285867328,6105191.65805,109102.207955,0,0.20248216707
18,123456789,371256677,R123&R1233ZDE&R1336MZZZ&R141B&R245CA,0.040000;0.140000;0.120000;0.540000;0.160000,4.96659272541,3458064.11092,100672.639704,0,0.801356767814
18,123456789,371256677,R1224YDZ&R21&R245CA&R245FA&RE245FA2,0.080000;0.660000;0.180000;0.020000;0.060000,4.96328604764,5458556.81619,100739.710587,0,1.00653445317
18,123456789,371256677,R123&R1233ZDE&R141B&R245CA&RE245FA2,0.080000;0.040000;0.540000;0.220000;0.120000,4.9918777804,3437258.8169,100162.708703,0,0.1584557907
18,123456789,371256677,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.100000;0.120000;0.460000;0.280000;0.040000,4.46196237793,6233247.19774,112058.318213,0,inf
18,123456789,371256677,R123&R1233ZDE&R1336MZZZ&R141B&R245CA,0.120000;0.040000;0.120000;0.540000;0.180000,5.00906011573,3410758.49174,99819.1254342,0,0.154548593494
18,123456789,371256677,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.160000;0.060000;0.320000;0.420000;0.040000,4.62509953845,6022743.55472,108105.781474,0,0.411379903046
18,123456789,371256677,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.100000;0.120000;0.440000;0.280000;0.060000,4.46706811933,6190913.46247,111930.238502,0,0.112436133192
18,123456789,371256677,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.140000;0.040000;0.220000;0.460000;0.140000,4.68184807804,5946227.02204,106795.434552,0,0.584975850548
19,123456789,2537626334,R1224YDZ&R123&R141B&R21&R365MFC,0.020000;0.280000;0.620000;0.040000;0.040000,5.09643536363,3413815.07231,98107.7879586,0,inf
19,123456789,2537626334,R1224YDZ&R123&R1336MZZZ&R141B&R21,0.040000;0.260000;0.060000;0.580000;0.060000,5.03994155374,3473920.23969,99207.4996641,0,0.0330876855497
